scenario_id,leaf,tier1,tier2,review,reviewSupplement,reviewLabel,resourceCost_time,resourceCost_energy,expReward,competencyCards,axisDelta_requireCard,axisDelta_bonusPoint,axisDelta_note,finals_score,finals_grade,finals_item,finals_delegation,finals_knowledge,finals_awareness,finals_cut6Feedback,finals_replaySuggestion,finals_cardEarned,finals_humanCentricAxis,finals_humanCentricTag,finals_domainCards,finals_growthCard,finals_replayCardStatus,finals_expReward,finals_shortFeedback,finals_reportFeedback,finals_earnedCards,finals_adjustedScore,finals_adjustedType,finals_adjustedReason,finals_reportPathSummary,finals_cartoonCaption1,finals_cartoonCaption2,finals_cartoonCaption3,finals_cartoonCaption4,finals_cartoonCaption5,finals_reportReflection,finals_reportCardSummary,finals_reportStrengthTags,finals_reportGrowthTags
groupwork,A2R3,A,A2,R3,"AI가 빠진 역할이나 치우친 부담을 알려주고, 모둠이 실제로 가능한 방식으로 다시 조정한 역할 분담표가 된다.",AI에게 역할 사이에 빠진 일이 있는지 물어본 뒤 모둠이 다시 나눈다,25,21,23,협업능력;발표력;검수능력;자기검증,,,,91,A,함께 다듬은 카드,+,+,역할을 나눈 뒤 발표 흐름에 맞춰 다시 확인했어요. 각자 맡은 자료가 하나의 발표로 이어지기 시작했어요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 내가 직접 확인한 근거를 하나 더 넣어 보세요.,true,성찰하기,사회·관계적 사고,협업력;소통력;표현력,,,22,역할을 나눈 뒤 발표 흐름에 맞춰 다시 확인했어요.,역할을 나눈 뒤 발표 흐름에 맞춰 다시 확인했어요. 각자 맡은 자료가 하나의 발표로 이어지기 시작했어요.,"협업력, 표현력, 검토력",4,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,모둠 방향 맞추기 → 역할 나누기 → 깊게 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,모둠과 발표 방향을 먼저 맞췄다.,모둠 안에서 역할과 흐름을 나눴다.,역할 분담 + 흐름 정합 발표 준비,질문을 예상하고 답하기 어려운 부분을 고쳤다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,[성찰하기] 사회·관계적 사고 · 협업력 · 학습력,"사회·관계적 사고;협업력, 학습력",확장 가능
groupwork,A3R1,A,A3,R1,"내가 맡은 부분을 어느 정도 말할 수는 있지만, 질문을 받거나 자세히 설명해야 할 때 막힐 수 있는 발표 준비가 된다.",세 문장 정리나 첫 연습대로 발표한다,18,15,12,발표력,,,,82,B,얕은 자료 경고 카드,+,++,내가 맡은 내용을 먼저 이해한 점은 좋았어요. 다만 바로 공유해 친구들 파트와 연결되는지는 확인하지 못했어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,표현력;문해력,회복력,도전력 후보,8,내가 맡은 내용을 먼저 이해한 점은 좋았어요.,내가 맡은 내용을 먼저 이해한 점은 좋았어요. 다만 바로 공유해 친구들 파트와 연결되는지는 확인하지 못했어요.,표현력,4,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,모둠 방향 맞추기 → 내 파트 이해하기 → 그대로 진행하기,모둠 발표를 준비해야 하는 상황이 생겼다.,모둠과 발표 방향을 먼저 맞췄다.,내가 맡은 내용을 먼저 이해했다.,내 파트 이해 + 말로 설명 가능한 준비,그대로 읽기로 하며 설명 가능성을 확인하지 못했다.,"발표 모양은 빨리 만들었지만, 함께 설명할 수 있는지 확인하는 과정이 부족했다.",회복력,,검토 필요
groupwork,A3R2,A,A3,R2,"내가 이해하지 못한 부분을 다시 확인해, 맡은 내용을 조금 더 내 말로 설명할 수 있는 발표 준비가 된다.",말하다 막힌 부분과 설명하기 어려운 단어를 다시 확인한다,21,18,14,발표력;검수능력,,,,88,A,빈칸 발견 카드,+,++,내 설명에서 어색한 부분과 출처를 일부 확인했어요. 내 파트는 단단해졌지만 모둠 전체 흐름은 조금 더 맞춰야 해요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,true,중심잡기,주체성,표현력;자료판단력,,,16,내 설명에서 어색한 부분과 출처를 일부 확인했어요.,내 설명에서 어색한 부분과 출처를 일부 확인했어요. 내 파트는 단단해졌지만 모둠 전체 흐름은 조금 더 맞춰야 해요.,"표현력, 검토력",12,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,모둠 방향 맞추기 → 내 파트 이해하기 → 한 번 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,모둠과 발표 방향을 먼저 맞췄다.,내가 맡은 내용을 먼저 이해했다.,내 파트 이해 + 말로 설명 가능한 준비,내가 이해하지 못한 내용은 지웠다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,[중심잡기] 주체성 · 표현력 · 협업력,"주체성;표현력, 협업력",직접 근거 보강
groupwork,A3R3,A,A3,R3,"AI가 만든 예상 질문을 통해 내가 부족하게 이해한 부분을 찾고, 대답을 준비한 발표 연습이 된다.",AI에게 내 정리를 읽고 예상 질문을 만들게 한 뒤 답을 준비한다,26,22,17,발표력;검수능력;자기성찰;비판적 사고,검수능력,5,얕은 자료를 다시 확인하고 출처를 붙이는 자리 — 검수능력 카드와 강한 매칭,96,S,자료 출처 확인 카드,+,++,내가 이해한 내용을 모둠 흐름 안에서 다시 점검했어요. 혼자 아는 자료가 아니라 함께 발표할 수 있는 자료가 됐어요.,자기 기준을 세우고 마지막 확인까지 해낸 선택이라 결과의 완성도가 높아요.,다시 해본다면 내가 직접 확인한 근거를 하나 더 넣어 보세요.,true,중심잡기,주체성,표현력;협업력;검토력,,,22,내가 이해한 내용을 모둠 흐름 안에서 다시 점검했어요.,내가 이해한 내용을 모둠 흐름 안에서 다시 점검했어요. 혼자 아는 자료가 아니라 함께 발표할 수 있는 자료가 됐어요.,"표현력, 검토력, 자기이해, 분석력",10,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,모둠 방향 맞추기 → 내 파트 이해하기 → 깊게 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,모둠과 발표 방향을 먼저 맞췄다.,내가 맡은 내용을 먼저 이해했다.,내 파트 이해 + 말로 설명 가능한 준비,질문을 예상하고 답하기 어려운 부분을 고쳤다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,[중심잡기] 주체성 · 표현력 · 협업력,"주체성;표현력, 협업력",확장 가능
groupwork,B1R1,B,B1,R1,"발표 구조는 빠르게 잡히지만, 우리 동네와 맞지 않는 일반적인 문제를 발표하는 준비가 될 수 있다.",AI 개요대로 바로 자료를 만든다,8,6,8,,,,,24,D,,-,0,AI가 개요를 빠르게 만들었지만 바로 공유해 우리 모둠의 질문과 자료는 거의 들어가지 못했어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,AI가 개요를 빠르게 만들었지만 바로 공유해 우리 모둠의 질문과 자료는 거의 들어가지 못했어요.,AI가 개요를 빠르게 만들었지만 바로 공유해 우리 모둠의 질문과 자료는 거의 들어가지 못했어요.,,-4,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,AI로 빠르게 준비하기 → AI 개요 받기 → 그대로 진행하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,AI에게 발표 개요를 부탁했다.,AI 개요 + 우리 동네 정합 검토 준비,그대로 읽기로 하며 설명 가능성을 확인하지 못했다.,"발표 모양은 빨리 만들었지만, 함께 설명할 수 있는지 확인하는 과정이 부족했다.",회복력,,검토 필요
groupwork,B1R2,B,B1,R2,"AI가 만든 개요를 그대로 따르지 않고, 우리 동네 상황과 모둠 의견에 맞게 고친 발표 방향이 된다.",우리 동네와 맞지 않는 내용을 지우고 모둠 의견을 넣는다,11,9,10,,비판적 사고,5,AI가 만든 출처 없는 통계를 눈으로 발견하는 자리 — 비판적 사고 카드와 강한 매칭,40,D,AI 슬라이드 경고 카드,-,0,AI 개요에서 이상한 부분을 조금 찾았어요. 그래도 우리 모둠이 왜 이 흐름으로 발표하는지는 아직 약해요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,AI 개요에서 이상한 부분을 조금 찾았어요.,AI 개요에서 이상한 부분을 조금 찾았어요. 그래도 우리 모둠이 왜 이 흐름으로 발표하는지는 아직 약해요.,,1,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,AI로 빠르게 준비하기 → AI 개요 받기 → 한 번 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,AI에게 발표 개요를 부탁했다.,AI 개요 + 우리 동네 정합 검토 준비,내가 이해하지 못한 내용은 지웠다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,회복력,,직접 근거 보강
groupwork,B1R3,B,B1,R3,"AI가 만든 개요 중 사실 확인이 필요한 부분을 찾아, 모둠이 자료로 확인하며 보완한 발표 준비가 된다.",AI에게 실제 자료 확인이 필요한 부분을 표시하게 한 뒤 모둠이 확인한다,16,13,12,,,,,55,D,맥락 빠진 발표,-,0,처음부터 다시 보며 AI 개요가 우리 발표와 맞지 않는다는 걸 발견했어요. 다만 실제 자료와 모둠 논의가 더 필요해요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,처음부터 다시 보며 AI 개요가 우리 발표와 맞지 않는다는 걸 발견했어요.,처음부터 다시 보며 AI 개요가 우리 발표와 맞지 않는다는 걸 발견했어요. 다만 실제 자료와 모둠 논의가 더 필요해요.,,-1,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,AI로 빠르게 준비하기 → AI 개요 받기 → 깊게 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,AI에게 발표 개요를 부탁했다.,AI 개요 + 우리 동네 정합 검토 준비,질문을 예상하고 답하기 어려운 부분을 고쳤다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,회복력,,직접 근거 보강
groupwork,B2R1,B,B2,R1,"슬라이드는 빠르게 완성되지만, 발표자가 왜 그런 문장을 썼는지 설명하기 어려운 자료가 된다.",AI 문구를 그대로 슬라이드에 붙인다,7,5,7,소통능력,,,,30,D,AI 정리 자료,-,-,AI 문구 덕분에 슬라이드는 그럴듯해졌어요. 하지만 바로 넘겨 출처와 우리 모둠의 이해가 비어 있었어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,AI 문구 덕분에 슬라이드는 그럴듯해졌어요.,AI 문구 덕분에 슬라이드는 그럴듯해졌어요. 하지만 바로 넘겨 출처와 우리 모둠의 이해가 비어 있었어요.,소통력,23,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,AI로 빠르게 준비하기 → AI 슬라이드 문구 받기 → 그대로 진행하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,AI가 만든 슬라이드 문구를 받았다.,AI 슬라이드 + 설명 가능 검수 준비,그대로 읽기로 하며 설명 가능성을 확인하지 못했다.,"발표 모양은 빨리 만들었지만, 함께 설명할 수 있는지 확인하는 과정이 부족했다.",회복력,,검토 필요
groupwork,B2R2,B,B2,R2,"AI 문구 중 내가 말할 수 없는 부분을 줄이고, 모둠이 조사한 내용을 다시 넣은 슬라이드가 된다.",내가 설명할 수 없는 문장과 조사한 내용이 빠진 부분을 고친다,10,8,9,소통능력;검수능력;비판적 사고,,,,48,D,말투 수정 카드,-,-,어색한 문구와 빠진 출처를 일부 표시했어요. 보기 좋은 말은 줄었지만 발표 근거는 아직 충분하지 않아요.,"핵심 방향은 잡았지만, 검토나 자기 기준을 더 분명히 하면 결과가 더 좋아질 수 있어요.",다시 해본다면 내가 직접 확인한 근거를 하나 더 넣어 보세요.,true,융합하기,맥락적 사고,표현력;검토력,회복력,,22,어색한 문구와 빠진 출처를 일부 표시했어요.,어색한 문구와 빠진 출처를 일부 표시했어요. 보기 좋은 말은 줄었지만 발표 근거는 아직 충분하지 않아요.,"소통력, 검토력, 분석력",32,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 빠르게 준비하기 → AI 슬라이드 문구 받기 → 한 번 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,AI가 만든 슬라이드 문구를 받았다.,AI 슬라이드 + 설명 가능 검수 준비,내가 이해하지 못한 내용은 지웠다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,[융합하기] 맥락적 사고 · 표현력 · 검토력,"맥락적 사고;표현력, 검토력",확장 가능
groupwork,B2R3,B,B2,R3,"AI의 도움으로 일반적인 문장과 자료에서 벗어난 표현을 찾아, 실제 조사 내용에 더 가까운 슬라이드가 된다.",AI에게 너무 일반적인 문장이나 원래 자료와 달라진 표현을 표시하게 한 뒤 고친다,15,12,12,소통능력;검수능력;자기검증;자기성찰,,,,60,C,AI 슬라이드 검수 카드,-,-,AI 문구를 끝까지 확인하며 빈칸을 발견했어요. 고칠 방향은 보였지만 자료를 다시 채워야 발표가 단단해져요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,false,융합하기,맥락적 사고,표현력;검토력,,,26,AI 문구를 끝까지 확인하며 빈칸을 발견했어요.,AI 문구를 끝까지 확인하며 빈칸을 발견했어요. 고칠 방향은 보였지만 자료를 다시 채워야 발표가 단단해져요.,"소통력, 검토력, 자기이해",30,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 빠르게 준비하기 → AI 슬라이드 문구 받기 → 깊게 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,AI가 만든 슬라이드 문구를 받았다.,AI 슬라이드 + 설명 가능 검수 준비,질문을 예상하고 답하기 어려운 부분을 고쳤다.,"AI와 자료를 함께 쓰되, 모둠 흐름과 설명 가능성을 끝까지 확인했다.",[융합하기] 맥락적 사고 · 표현력 · 검토력,"맥락적 사고;표현력, 검토력",확장 가능
groupwork,B3R1,B,B3,R1,"발표는 매끄럽게 들릴 수 있지만, 질문을 받았을 때 대본 안의 내용을 제대로 설명하기 어려운 발표 준비가 된다.",AI 대본을 그대로 읽기로 한다,13,11,10,협업능력;소통능력;검수능력,,,,76,B,AI 대본 의존 카드,++,+,내가 찾은 자료를 넣어 AI 정리를 받았기 때문에 발표의 근거는 있었어요. 다만 바로 공유해 모둠 흐름과 출처 확인은 부족했어요.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 AI 대본에서 내가 설명할 수 없는 부분을 표시하고 고쳐 보세요.,true,중심잡기,적응성,자료판단력,,,26,내가 찾은 자료를 넣어 AI 정리를 받았기 때문에 발표의 근거는 있었어요.,내가 찾은 자료를 넣어 AI 정리를 받았기 때문에 발표의 근거는 있었어요. 다만 바로 공유해 모둠 흐름과 출처 확인은 부족했어요.,"협업력, 소통력, 검토력",-16,검토 부족 페널티,"내 자료를 넣은 좋은 출발은 있었지만, AI 대본을 그대로 읽어 설명 가능성을 확인하지 않은 경로.",AI로 빠르게 준비하기 → 내 자료로 AI 대본 받기 → 그대로 진행하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,내 자료를 바탕으로 AI 대본을 받았다.,AI 대본은 빠르게 만들어졌다.,그대로 읽기로 하며 설명 가능성을 확인하지 못했다.,"AI 대본은 발표를 빠르게 만들었지만, 그대로 읽으면 내가 설명할 수 있는지 확인하기 어렵다.",표현력,표현력,검토 필요
groupwork,B3R2,B,B3,R2,"대본은 조금 덜 멋있어질 수 있지만, 내가 이해하고 말할 수 있는 내용 중심으로 정리된 발표 준비가 된다.",내가 이해하지 못한 문장과 조사하지 않은 내용을 지운다,16,14,12,협업능력;소통능력;검수능력;비판적 사고,,,,86,A,AI 슬라이드 검수 카드,++,+,AI가 줄인 문장 중 빠진 조건과 출처를 일부 채웠어요. 좋은 AI 활용이지만 모둠 전체 흐름까지 맞추면 더 단단해져요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,융합하기,직관적 통찰,자료판단력;분석력,,,26,AI가 줄인 문장 중 빠진 조건과 출처를 일부 채웠어요.,AI가 줄인 문장 중 빠진 조건과 출처를 일부 채웠어요. 좋은 AI 활용이지만 모둠 전체 흐름까지 맞추면 더 단단해져요.,"협업력, 소통력, 검토력, 분석력",30,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 빠르게 준비하기 → 내 자료로 AI 대본 받기 → 한 번 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,내 자료를 바탕으로 AI 대본을 받았다.,AI 대본은 빠르게 만들어졌다.,내가 이해하지 못한 내용은 지웠다.,"AI와 자료를 함께 쓰되, 모둠 흐름과 설명 가능성을 끝까지 확인했다.",[융합하기] 통합적 사고 · 자료판단력 · 표현력 · 검토력,"통합적 사고;자료판단력, 표현력, 검토력",확장 가능
groupwork,B3R3,B,B3,R3,"AI의 예상 질문을 통해 대본의 빈틈을 확인하고, 대답하기 어려운 부분을 다시 자료와 내 말로 고친 발표 준비가 된다.",AI에게 선생님이 물어볼 질문을 만들게 한 뒤 대답 못하는 부분을 고친다,21,18,14,협업능력;소통능력;검수능력;자기검증;자기성찰,검수능력,5,AI 정리 위 출처와 흐름을 끝까지 확인하는 자리 — 검수능력 카드와 강한 매칭,95,S,모둠 공유 검수 카드,++,+,"내 자료를 바탕으로 AI 도움을 받고, 출처와 모둠 흐름까지 확인했어요. AI는 정리를 도왔고 발표의 책임은 모둠에 남았어요.",자기 기준을 세우고 마지막 확인까지 해낸 선택이라 결과의 완성도가 높아요.,다시 해본다면 같은 주제를 다른 방식으로 풀어 보며 선택의 차이를 비교해 보세요.,true,융합하기,통합적 사고,자료판단력;협업력;분석력,,,30,"내 자료를 바탕으로 AI 도움을 받고, 출처와 모둠 흐름까지 확인했어요.","내 자료를 바탕으로 AI 도움을 받고, 출처와 모둠 흐름까지 확인했어요. AI는 정리를 도왔고 발표의 책임은 모둠에 남았어요.","협업력, 소통력, 검토력, 자기이해",25,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 빠르게 준비하기 → 내 자료로 AI 대본 받기 → 깊게 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,AI로 발표 준비를 빠르게 시작했다.,내 자료를 바탕으로 AI 대본을 받았다.,AI 대본은 빠르게 만들어졌다.,질문을 예상하고 답하기 어려운 부분을 고쳤다.,"AI와 자료를 함께 쓰되, 모둠 흐름과 설명 가능성을 끝까지 확인했다.",[융합하기] 통합적 사고 · 자료판단력 · 표현력 · 검토력,"통합적 사고;자료판단력, 표현력, 검토력",확장 가능
groupwork,C1R1,C,C1,R1,"자료는 많지만, 각 슬라이드가 따로 놀고 발표 전체가 무엇을 말하려는지 흐려지는 발표 준비가 된다.",모은 자료를 그대로 슬라이드에 붙인다,16,13,5,협업능력;발표력;비판적 사고,,,,45,D,분산된 자료 카드,0,-,각자 자료를 합쳐 양은 생겼지만 바로 공유해 발표 질문과 연결이 약했어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,각자 자료를 합쳐 양은 생겼지만 바로 공유해 발표 질문과 연결이 약했어요.,각자 자료를 합쳐 양은 생겼지만 바로 공유해 발표 질문과 연결이 약했어요.,"협업력, 표현력, 분석력",-10,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",각자 준비하기 → 각자 자료 합치기 → 그대로 진행하기,모둠 발표를 준비해야 하는 상황이 생겼다.,함께 맞추기보다 각자 준비나 모양부터 보았다.,회의 없이 각자 찾은 자료를 합쳤다.,각자 자료 모음 → 흐름 정합 자리,그대로 읽기로 하며 설명 가능성을 확인하지 못했다.,"발표 모양은 빨리 만들었지만, 함께 설명할 수 있는지 확인하는 과정이 부족했다.",회복력,,검토 필요
groupwork,C1R2,C,C1,R2,"각자 모은 자료를 발표 질문에 맞게 다시 정리해, 흩어진 자료가 하나의 흐름으로 연결되는 발표 준비가 된다.",자료들이 하나의 발표 질문으로 이어지는지 확인한다,19,16,7,협업능력;발표력;비판적 사고;검수능력,,,,58,D,흐름 회복 카드,0,-,어색한 연결을 조금 찾았지만 각자 모은 자료의 방향이 달라 빈틈이 남았어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,어색한 연결을 조금 찾았지만 각자 모은 자료의 방향이 달라 빈틈이 남았어요.,어색한 연결을 조금 찾았지만 각자 모은 자료의 방향이 달라 빈틈이 남았어요.,"협업력, 표현력, 분석력, 검토력",-1,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,각자 준비하기 → 각자 자료 합치기 → 한 번 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,함께 맞추기보다 각자 준비나 모양부터 보았다.,회의 없이 각자 찾은 자료를 합쳤다.,각자 자료 모음 → 흐름 정합 자리,내가 이해하지 못한 내용은 지웠다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,회복력,,직접 근거 보강
groupwork,C1R3,C,C1,R3,"AI가 자료 사이의 어색한 연결을 표시해주고, 모둠이 발표 흐름에 맞게 순서를 다시 고친 발표 준비가 된다.",AI에게 자료들이 서로 따로 노는 부분을 표시하게 한 뒤 순서를 고친다,24,20,10,협업능력;소통능력;발표력;비판적 사고;자기검증,발표력,5,빌린 흐름 위에 우리 주제로 친구 파트 이어주는 자리 — 발표력 카드와 강한 매칭,68,C,AI 검수 흐름 카드,0,-,끝까지 맞춰 보며 자료가 흩어져 있다는 걸 확인했어요. 흐름은 조금 나아졌지만 처음 모둠 질문이 부족해 한계가 있었어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,성찰하기,성찰적 사고,협업력;소통력,회복력,도전력 후보,8,끝까지 맞춰 보며 자료가 흩어져 있다는 걸 확인했어요.,끝까지 맞춰 보며 자료가 흩어져 있다는 걸 확인했어요. 흐름은 조금 나아졌지만 처음 모둠 질문이 부족해 한계가 있었어요.,"협업력, 소통력, 표현력, 분석력, 검토력",7,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,각자 준비하기 → 각자 자료 합치기 → 깊게 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,함께 맞추기보다 각자 준비나 모양부터 보았다.,회의 없이 각자 찾은 자료를 합쳤다.,각자 자료 모음 → 흐름 정합 자리,질문을 예상하고 답하기 어려운 부분을 고쳤다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,회복력,,직접 근거 보강
groupwork,C2R1,C,C2,R1,"발표 자료는 완성되어 보이지만, 몇몇 모둠원은 자기 부분을 외워 말할 뿐 내용을 충분히 이해하지 못한 발표 준비가 된다.",잘하는 친구가 만든 대본과 슬라이드를 그대로 발표한다,11,9,3,,,,,35,D,외워 말한 발표 카드,-,-,한 사람에게 많이 맡겨 발표 모양은 빨리 생겼어요. 하지만 모둠이 함께 이해한 자료라고 보기는 어려웠어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,한 사람에게 많이 맡겨 발표 모양은 빨리 생겼어요.,한 사람에게 많이 맡겨 발표 모양은 빨리 생겼어요. 하지만 모둠이 함께 이해한 자료라고 보기는 어려웠어요.,,-15,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",각자 준비하기 → 한 사람에게 맡기기 → 그대로 진행하기,모둠 발표를 준비해야 하는 상황이 생겼다.,함께 맞추기보다 각자 준비나 모양부터 보았다.,발표를 잘하는 한 사람에게 많이 맡겼다.,한 사람 주도 → 각자 이해 점검 자리,그대로 읽기로 하며 설명 가능성을 확인하지 못했다.,"발표 모양은 빨리 만들었지만, 함께 설명할 수 있는지 확인하는 과정이 부족했다.",회복력,,검토 필요
groupwork,C2R2,C,C2,R2,"한 사람이 만든 자료를 그대로 쓰지 않고, 각자 맡은 내용을 이해하고 말할 수 있게 점검한 발표 준비가 된다.",모둠원들이 각자 맡은 부분을 설명할 수 있는지 확인한다,14,12,5,비판적 사고,,,,50,D,각자 이해 카드,-,-,맡긴 자료에서 어색한 부분을 일부 찾았어요. 그래도 친구 한 사람의 이해에 기대는 구조는 그대로 남았어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,맡긴 자료에서 어색한 부분을 일부 찾았어요.,맡긴 자료에서 어색한 부분을 일부 찾았어요. 그래도 친구 한 사람의 이해에 기대는 구조는 그대로 남았어요.,분석력,-3,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,각자 준비하기 → 한 사람에게 맡기기 → 한 번 확인하기,모둠 발표를 준비해야 하는 상황이 생겼다.,함께 맞추기보다 각자 준비나 모양부터 보았다.,발표를 잘하는 한 사람에게 많이 맡겼다.,한 사람 주도 → 각자 이해 점검 자리,내가 이해하지 못한 내용은 지웠다.,자료와 역할을 맞추는 과정이 더해질 때 발표가 내 것이 된다.,회복력,,직접 근거 보강
