시나리오 ID,시나리오 타이틀,상황,시나리오 의도,시나리오 메시지,tier2 좌표,1차 선택,1차 의도,1차 메시지,1차 시간비용,1차 에너지비용,1차 위임판단력 변화,1차 도메인지식 변화,tier1 베이스,tier1 변수,더 자세히 선택,더 자세히 의도,더 자세히 메시지,더 자세히 시간비용,더 자세히 에너지비용,더 자세히 위임판단력 변화,더 자세히 도메인지식 변화,tier2 베이스,tier2 변수,매칭 그룹 (matchGroups),R1 검토,R1 학생 narrative,R1 시간비용,R1 에너지비용,R1 위임판단력 변화,R1 도메인지식 변화,R1 review 점수,R1 합산 점수,R1 직접 매칭 카드,R1 직접 매칭 보너스,R1 획득 카드 목록,R1 EXP,R1 [검수·코드미사용] finals.score,R1 [검수] finals.grade,R2 검토,R2 학생 narrative,R2 시간비용,R2 에너지비용,R2 위임판단력 변화,R2 도메인지식 변화,R2 review 점수,R2 합산 점수,R2 직접 매칭 카드,R2 직접 매칭 보너스,R2 획득 카드 목록,R2 EXP,R2 [검수·코드미사용] finals.score,R2 [검수] finals.grade,R3 검토,R3 학생 narrative,R3 시간비용,R3 에너지비용,R3 위임판단력 변화,R3 도메인지식 변화,R3 review 점수,R3 합산 점수,R3 직접 매칭 카드,R3 직접 매칭 보너스,R3 획득 카드 목록,R3 EXP,R3 [검수·코드미사용] finals.score,R3 [검수] finals.grade
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,A2,A. 모둠과 먼저 방향을 정한다,모둠 자리에서 시작했다 — 발표는 모둠이 함께 이해한 이야기일 때 단단하다.,"모둠이 함께 발표 질문을 정하고, 역할을 나누고, 각자 맡은 내용을 이해하려는 길이다.",25,20,+,+,10,15,A2. 역할을 나누고 각자 맡을 내용을 정한다,역할을 나눴다 — 나뉜 일이 발표 흐름과 어떻게 이어지는지가 다음 자리다.,"자료조사, 슬라이드, 발표, 정리 같은 역할이 나뉘고, 각자 맡을 내용이 정리된 역할 분담표가 만들어진다. 역할은 나뉘었지만, 각 역할이 발표의 전체 흐름과 어떻게 이어지는지는 아직 확인이 필요하다.",6,6,+,+,10,12,표현·소통,R1. 그대로 제출,"역할 분담은 되었지만, 각자 맡은 일이 따로 움직여 발표가 조각난 느낌으로 이어질 수 있는 준비가 된다.",2,1,+,+,10,57,,,"협업능력, 발표력",18,70,A,R2. 한 번 읽고 이상한 곳만 표시,"역할마다 해야 할 일이 발표 질문과 연결되어, 각자 준비해도 하나의 발표로 이어질 가능성이 커진다.",5,4,+,+,18,65,,,"협업능력, 발표력, 검수능력",20,75,A,R3. 출처 확인 + 모둠 흐름 맞추기,"AI가 빠진 역할이나 치우친 부담을 알려주고, 모둠이 실제로 가능한 방식으로 다시 조정한 역할 분담표가 된다.",15,11,+,++,30,77,,,"협업능력, 발표력, 검수능력, 자기검증",23,81,A
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,A3,A. 모둠과 먼저 방향을 정한다,모둠 자리에서 시작했다 — 발표는 모둠이 함께 이해한 이야기일 때 단단하다.,"모둠이 함께 발표 질문을 정하고, 역할을 나누고, 각자 맡은 내용을 이해하려는 길이다.",25,20,+,+,10,15,A3. 내가 맡은 내용을 먼저 이해하고 말로 정리한다,내 파트를 이해했다 — 말로 설명할 수 있어야 내 발표가 된다.,"내가 맡은 자료를 읽고 세 문장으로 정리하거나, 발표할 부분을 말로 연습한 초안이 만들어진다. 내 파트의 핵심은 잡혔지만, 설명하기 어려운 단어나 예상 질문은 아직 남아 있을 수 있다.",2,1,0,+,10,0,표현·소통 / 자기성찰,R1. 그대로 제출,"내가 맡은 부분을 어느 정도 말할 수는 있지만, 질문을 받거나 자세히 설명해야 할 때 막힐 수 있는 발표 준비가 된다.",2,1,0,+,10,45,,,발표력,12,49,C,R2. 한 번 읽고 이상한 곳만 표시,"내가 이해하지 못한 부분을 다시 확인해, 맡은 내용을 조금 더 내 말로 설명할 수 있는 발표 준비가 된다.",3,3,0,+,18,53,,,"발표력, 검수능력",14,58,B,R3. 출처 확인 + 모둠 흐름 맞추기,"AI가 만든 예상 질문을 통해 내가 부족하게 이해한 부분을 찾고, 대답을 준비한 발표 연습이 된다.",13,10,0,++,30,65,검수능력,5,"발표력, 검수능력, 자기성찰, 비판적 사고",17,66,B
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,B1,B. AI로 발표 준비를 빠르게 만들어본다,AI 결과물부터 받았다 — 우리 동네와 모둠 생각이 약해진다.,"AI에게 발표 개요, 슬라이드 문구, 발표 대본 같은 결과물을 빠르게 받아보는 길이다.",6,5,-,-,10,0,B1. AI에게 발표 주제와 개요를 부탁한다,AI 개요부터 받았다 — 모양은 잡히지만 우리 동네는 약하다.,"AI가 만든 발표 주제 후보와 발표 개요가 만들어진다. 전체 흐름은 깔끔하지만, 우리 동네의 실제 상황이나 모둠이 하고 싶은 질문과 맞는지는 아직 알 수 없다.",2,1,--,-,10,-10,인식·해석,R1. 그대로 제출,"발표 구조는 빠르게 잡히지만, 우리 동네와 맞지 않는 일반적인 문제를 발표하는 준비가 될 수 있다.",2,1,--,-,10,20,,,,8,16,D,R2. 한 번 읽고 이상한 곳만 표시,"AI가 만든 개요를 그대로 따르지 않고, 우리 동네 상황과 모둠 의견에 맞게 고친 발표 방향이 된다.",3,3,--,0,18,28,비판적 사고,5,,10,29,D,R3. 출처 확인 + 모둠 흐름 맞추기,"AI가 만든 개요 중 사실 확인이 필요한 부분을 찾아, 모둠이 자료로 확인하며 보완한 발표 준비가 된다.",13,10,--,+,30,40,,,,12,39,C
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,B2,B. AI로 발표 준비를 빠르게 만들어본다,AI 결과물부터 받았다 — 우리 동네와 모둠 생각이 약해진다.,"AI에게 발표 개요, 슬라이드 문구, 발표 대본 같은 결과물을 빠르게 받아보는 길이다.",6,5,-,-,10,0,B2. AI에게 슬라이드 문구를 만들어 달라고 한다,AI 슬라이드를 받았다 — 발표자가 설명할 수 있는 문장인지가 자리다.,"AI가 만든 슬라이드 제목과 문구가 만들어진다. 슬라이드는 보기 좋게 채워졌지만, 발표자가 직접 설명할 수 없는 문장이나 조사 자료와 다른 표현이 섞여 있을 수 있다.",4,8,0,0,10,5,인식·해석 / 표현·소통,R1. 그대로 제출,"슬라이드는 빠르게 완성되지만, 발표자가 왜 그런 문장을 썼는지 설명하기 어려운 자료가 된다.",2,1,0,0,10,35,,,소통능력,7,58,B,R2. 한 번 읽고 이상한 곳만 표시,"AI 문구 중 내가 말할 수 없는 부분을 줄이고, 모둠이 조사한 내용을 다시 넣은 슬라이드가 된다.",5,4,0,+,18,43,,,"소통능력, 검수능력, 비판적 사고",9,66,B,R3. 출처 확인 + 모둠 흐름 맞추기,"AI의 도움으로 일반적인 문장과 자료에서 벗어난 표현을 찾아, 실제 조사 내용에 더 가까운 슬라이드가 된다.",15,11,0,+,30,55,,,"소통능력, 검수능력, 자기검증, 자기성찰",12,73,A
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,B3,B. AI로 발표 준비를 빠르게 만들어본다,AI 결과물부터 받았다 — 우리 동네와 모둠 생각이 약해진다.,"AI에게 발표 개요, 슬라이드 문구, 발표 대본 같은 결과물을 빠르게 받아보는 길이다.",6,5,-,-,10,0,B3. AI에게 발표 대본까지 맡긴다,AI 대본까지 맡겼다 — 매끄러우나 내가 답할 수 없으면 흔들린다.,"AI가 만든 발표 대본이 만들어진다. 말은 자연스럽고 멋있어 보이지만, 모둠이 실제로 조사하지 않은 내용이나 내가 이해하지 못한 표현이 들어 있을 수 있다.",6,16,++,++,10,25,인식·해석 / 표현·소통,R1. 그대로 제출,"발표는 매끄럽게 들릴 수 있지만, 질문을 받았을 때 대본 안의 내용을 제대로 설명하기 어려운 발표 준비가 된다.",2,1,++,++,10,55,,,"협업능력, 소통능력, 검수능력",10,88,S,R2. 한 번 읽고 이상한 곳만 표시,"대본은 조금 덜 멋있어질 수 있지만, 내가 이해하고 말할 수 있는 내용 중심으로 정리된 발표 준비가 된다.",5,4,++,++,18,63,,,"협업능력, 소통능력, 검수능력, 비판적 사고",12,93,S,R3. 출처 확인 + 모둠 흐름 맞추기,"AI의 예상 질문을 통해 대본의 빈틈을 확인하고, 대답하기 어려운 부분을 다시 자료와 내 말로 고친 발표 준비가 된다.",15,11,++,++,30,75,검수능력,5,"협업능력, 소통능력, 검수능력, 자기검증, 자기성찰",14,100,S
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,C1,C. 각자 따로 준비하거나 발표 모양부터 만든다,회의 없이 또는 모양부터 만들었다 — 완성된 것처럼 보이는 발표와 모둠이 이해한 발표는 다르다.,"모둠 회의를 충분히 하지 않고 각자 자료를 찾거나, 발표 잘하는 친구에게 맡기거나, 슬라이드 디자인과 대본의 모양을 먼저 만드는 길이다.",5,4,0,0,10,8,C1. 모둠 회의 없이 각자 자료를 찾아 합친다,모임 없이 자료만 모았다 — 합쳐도 하나의 발표 질문이 안 보인다.,"각자 찾은 자료가 모이고, 그것을 슬라이드에 붙인 발표 초안이 만들어진다. 자료의 양은 많아졌지만, 하나의 발표 질문으로 이어지는지는 분명하지 않다.",10,6,--,-,10,-10,인식·해석,R1. 그대로 제출,"자료는 많지만, 각 슬라이드가 따로 놀고 발표 전체가 무엇을 말하려는지 흐려지는 발표 준비가 된다.",2,1,-,-,10,28,,,"협업능력, 발표력, 비판적 사고",5,18,D,R2. 한 번 읽고 이상한 곳만 표시,"각자 모은 자료를 발표 질문에 맞게 다시 정리해, 흩어진 자료가 하나의 흐름으로 연결되는 발표 준비가 된다.",5,4,+,+,18,36,,,"협업능력, 발표력, 비판적 사고, 검수능력",7,35,D,R3. 출처 확인 + 모둠 흐름 맞추기,"AI가 자료 사이의 어색한 연결을 표시해주고, 모둠이 발표 흐름에 맞게 순서를 다시 고친 발표 준비가 된다.",15,11,++,++,30,48,발표력,5,"협업능력, 소통능력, 발표력, 비판적 사고, 자기검증",10,55,D
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,C2,C. 각자 따로 준비하거나 발표 모양부터 만든다,회의 없이 또는 모양부터 만들었다 — 완성된 것처럼 보이는 발표와 모둠이 이해한 발표는 다르다.,"모둠 회의를 충분히 하지 않고 각자 자료를 찾거나, 발표 잘하는 친구에게 맡기거나, 슬라이드 디자인과 대본의 모양을 먼저 만드는 길이다.",5,4,0,0,10,8,C2. 발표를 잘하는 친구나 한 사람에게 많이 맡긴다,한 사람에게 맡겼다 — 결과는 나오지만 다른 모둠원의 이해가 빈자리다.,"발표를 잘하는 친구나 자료를 많이 찾은 사람이 대본이나 슬라이드의 대부분을 만든다. 결과물은 빨리 정리되지만, 다른 모둠원이 자기 부분을 얼마나 이해하는지는 불분명하다.",2,1,-,0,10,5,인식·해석 / 표현·소통,R1. 그대로 제출,"발표 자료는 완성되어 보이지만, 몇몇 모둠원은 자기 부분을 외워 말할 뿐 내용을 충분히 이해하지 못한 발표 준비가 된다.",2,1,-,0,10,43,,,,3,28,D,R2. 한 번 읽고 이상한 곳만 표시,"한 사람이 만든 자료를 그대로 쓰지 않고, 각자 맡은 내용을 이해하고 말할 수 있게 점검한 발표 준비가 된다.",3,3,+,+,18,51,,,비판적 사고,5,48,D,R3. 출처 확인 + 모둠 흐름 맞추기,"AI가 만든 질문을 통해 각자의 이해도를 확인하고, 말만 외운 부분을 다시 자기 말로 준비한 발표가 된다.",13,10,++,++,30,63,,,"비판적 사고, 검수능력, 자기성찰, 자기검증",8,65,C
groupwork,모둠 발표 자료,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",팀 작업에서 역할 분담과 AI 활용을 함께 굴리는 회기. 협업·소통·발표 자리.,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,C3,C. 각자 따로 준비하거나 발표 모양부터 만든다,회의 없이 또는 모양부터 만들었다 — 완성된 것처럼 보이는 발표와 모둠이 이해한 발표는 다르다.,"모둠 회의를 충분히 하지 않고 각자 자료를 찾거나, 발표 잘하는 친구에게 맡기거나, 슬라이드 디자인과 대본의 모양을 먼저 만드는 길이다.",5,4,0,0,10,8,C3. 자료보다 발표 모양을 먼저 만든다,모양부터 먼저 만들었다 — 깔끔해 보이지만 근거가 비어있다.,"슬라이드 디자인, 멋있어 보이는 대본, 발표 시간 맞추기처럼 발표의 모양이 먼저 정리된다. 겉보기에는 준비가 된 것 같지만, 내용의 근거와 설명이 부족할 수 있다.",7,6,-,0,10,0,표현·소통 / 인식·해석,R1. 그대로 제출,"발표는 깔끔해 보일 수 있지만, 실제 자료와 근거가 부족해 질문을 받으면 흔들릴 수 있는 발표 준비가 된다.",2,1,-,-,10,38,,,,1,22,D,R2. 한 번 읽고 이상한 곳만 표시,"발표의 모양보다 내용의 빈틈을 먼저 확인하고, 근거가 약한 부분을 보충한 발표 준비가 된다.",5,4,+,+,18,46,,,,2,42,D,R3. 출처 확인 + 모둠 흐름 맞추기,"AI의 도움으로 겉모양에 가려진 빈 부분을 찾고, 실제 자료와 설명을 채워 넣은 발표 준비가 된다.",15,11,++,+,30,58,소통능력,5,,4,60,C
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",A1,A. 책을 직접 읽고 쓴다,내가 읽었다 — 책 안에서 내 감상이 나온다.,어린왕자 책을 펴서 내가 읽고 그 감상으로 쓴다.,25,20,+,+,10,15,A1. 처음부터 읽고 짧게라도 독후감을 쓴다,처음부터 읽고 실제로 읽은 흔적을 남겼다 — 짧고 서툴어도 책이 내 안에서 나온다.,"책을 처음부터 읽고, 기억에 남는 내용과 생각을 바탕으로 짧은 독후감 초안이 만들어졌다. 글은 짧고 서툴 수 있지만, 실제로 읽은 흔적이 들어 있다.",12,10,++,++,10,25,인식·해석 / 자기성찰,R1. 그대로 제출,끝까지 읽고 여우 장면 하나에 머물러 자기 말로 적어 그대로 냈다. 책이 자기 안에 자리 잡았다.,2,1,++,++,10,70,,,"문해력, 공감력, 해석능력",25,92,S,R2. 한 번 읽고 이상한 곳만 표시,한 번 읽으며 길어진 문장 하나를 둘로 나눴다. 머문 장면이 더 또렷해졌다.,5,4,++,++,18,78,,,"문해력, 공감력, 해석능력, 검수능력",25,95,S,R3. 출처 확인 + 크로스체크,처음부터 다시 읽고 여우 장면이 왜 자기에게 남았는지 한 문장 더 넣었다. 책의 깊이가 한 단계 더 들어왔다.,15,11,++,++,30,90,문해력,5,"문해력, 공감력, 해석능력, 자기검증, 자기성찰",25,98,S
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",A2,A. 책을 직접 읽고 쓴다,내가 읽었다 — 책 안에서 내 감상이 나온다.,어린왕자 책을 펴서 내가 읽고 그 감상으로 쓴다.,25,20,+,+,10,15,A2. 읽다가 밑줄 친 문장이나 장면을 중심으로 쓴다,멈춘 문장에서 감상이 나왔다 — 인상 깊은 부분이 독후감의 출발점이 된다.,"책을 읽으면서 밑줄 친 문장이나 기억에 남은 장면을 중심으로 독후감 초안이 만들어졌다. 인상 깊은 부분은 분명하지만, 그 문장이나 장면에서 내가 어떤 생각을 했는지는 아직 부족할 수 있다.",6,6,+,+,10,12,인식·해석 / 표현·소통,R1. 그대로 제출,책을 다 읽고 자기 감상을 쓰다가 어색한 한 표현만 AI에 다듬어 받았다. 감상은 자기 안에서 나왔다.,2,1,+,+,10,57,,,"문해력, 해석능력",18,70,A,R2. 한 번 읽고 이상한 곳만 표시,한 번 읽으며 AI가 바꾼 한 표현이 자기 말투와 달라 원래 말로 되돌렸다.,5,4,+,+,18,65,,,"문해력, 해석능력, 검수능력",18,75,A,R3. 출처 확인 + 크로스체크,AI가 다듬은 문장과 처음 쓴 문장을 나란히 두고 자기 말투에 맞는 쪽을 골랐다.,15,11,+,++,30,77,,,"문해력, 해석능력, 검수능력, 자기검증",18,81,A
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",A3,A. 책을 직접 읽고 쓴다,내가 읽었다 — 책 안에서 내 감상이 나온다.,어린왕자 책을 펴서 내가 읽고 그 감상으로 쓴다.,25,20,+,+,10,15,A3. 이해되지 않는 부분을 붙들고 독후감을 쓴다,막힌 자리를 솔직하게 적었다 — 이해되지 않은 부분도 책을 통과한 흔적이다.,"책을 읽다가 이해되지 않거나 헷갈린 부분을 적고, 왜 어려웠는지 쓴 독후감 초안이 만들어졌다. 완벽한 해석은 아니지만, 내가 실제로 막힌 지점이 드러난다.",2,1,0,+,10,0,인식·해석,R1. 그대로 제출,첫 챕터만 읽고 떠오르는 대로 적어 그대로 냈다. 읽은 부분 감상은 살았지만 나머지는 비었다.,2,1,0,+,10,45,,,문해력,12,55,B,R2. 한 번 읽고 이상한 곳만 표시,"한 번 읽으며 ""잘 모르겠지만""이 두 번 나오는 자리를 표시했다.",3,3,0,+,18,53,,,"문해력, 해석능력",12,63,B,R3. 출처 확인 + 크로스체크,안 읽은 부분 추측을 빼고 읽은 부분 감상만 남겼다. 솔직함이 자리를 잡았다.,13,10,0,++,30,65,자기성찰,5,"문해력, 해석능력, 자기성찰, 검수능력",12,70,A
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",B1,B. AI에게 부탁한다,AI에 위임했다 — 안 읽은 책을 AI가 대신 읽어 줄 수는 없다.,AI에게 책 내용과 감상을 받아 본다.,6,5,-,-,10,0,B1. 줄거리 요약을 보고 중요한 장면만 책에서 찾아 읽는다,전체를 읽지는 않았지만 한 장면은 직접 확인했다 — 요약과 책 사이의 빈틈이 남는다.,"AI나 검색으로 줄거리의 큰 흐름을 확인하고, 중요해 보이는 장면 하나를 책에서 찾아 읽은 뒤 독후감 초안이 만들어졌다. 전체를 읽지는 않았지만, 적어도 한 장면은 직접 확인했다.",2,1,--,-,10,0,인식·해석,R1. 그대로 제출,책 제목만 주고 받은 AI 독후감을 그대로 냈다. 안 읽은 책 자리에 환각이 들어왔다.,2,1,--,-,10,30,,,,8,14,D,R2. 한 번 읽고 이상한 곳만 표시,한 번 읽으며 책에 없는 캥거루와 왕국 설정을 발견하고 표시했다.,3,3,--,0,18,38,비판적 사고,5,,10,26,D,R3. 출처 확인 + 크로스체크,환각뿐 아니라 전체 줄거리 구조가 책과 어긋남을 확인했다. 검증할 기준이 자기에게 없다는 것을 보았다.,13,10,--,+,30,50,,,,14,37,C
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",B2,B. AI에게 부탁한다,AI에 위임했다 — 안 읽은 책을 AI가 대신 읽어 줄 수는 없다.,AI에게 책 내용과 감상을 받아 본다.,6,5,-,-,10,0,B2. 유명한 문장이 나오는 앞뒤 장면을 읽고 쓴다,유명한 문장 앞뒤를 읽었다 — 문장의 맥락은 일부 확인했지만 전체 이해는 얕다.,"어린왕자의 유명한 문장 하나를 고르고, 그 문장이 나오는 앞뒤 장면을 읽은 뒤 독후감 초안이 만들어졌다. 유명한 말에서 시작했지만, 문장이 놓인 상황을 일부 확인한 상태이다.",4,8,0,0,10,5,인식·해석,R1. 그대로 제출,AI에서 받은 줄거리와 인용을 다듬어 그대로 냈다. 글은 정돈됐지만 책은 자기에게 통과하지 않았다.,2,1,0,0,10,35,,,해석능력,6,50,C,R2. 한 번 읽고 이상한 곳만 표시,한 번 읽으며 AI가 준 인용이 책 어디에서 나온 건지 알 수 없다는 것이 보였다.,5,4,0,+,18,43,,,"해석능력, 검수능력, 비판적 사고",8,59,B,R3. 출처 확인 + 크로스체크,책 원전과 대조하니 인용이 다듬어진 표현이라 직접 인용을 다시 찾았다.,15,11,0,++,30,55,검수능력,5,"해석능력, 검수능력, 자기검증, 비판적 사고",12,68,B
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",B3,B. AI에게 부탁한다,AI에 위임했다 — 안 읽은 책을 AI가 대신 읽어 줄 수는 없다.,AI에게 책 내용과 감상을 받아 본다.,6,5,-,-,10,0,B3. 친구나 영상이 소개한 장면 중 궁금한 부분만 찾아 읽는다,책 밖에서 시작했지만 책 안 장면을 직접 확인했다 — 출발점이 달라도 책에 닿으면 내 감상이 생긴다.,"친구가 말해준 내용이나 영상 소개를 듣고, 그중 궁금한 장면 하나를 책에서 찾아 읽은 뒤 독후감 초안이 만들어졌다. 출발은 책 밖의 단서였지만, 일부 장면은 직접 만난 상태이다.",6,16,++,++,10,25,인식·해석 / 표현·소통,R1. 그대로 제출,자기 감상을 끝까지 먼저 쓰고 AI에는 표현만 다듬어 받았다. 감상의 무게는 자기 안에 있었다.,2,1,++,++,10,55,,,"문해력, 공감력, 검수능력",3,88,S,R2. 한 번 읽고 이상한 곳만 표시,한 번 읽으며 AI가 바꾼 표현 하나가 자기 감상 같지 않아 처음 쓴 문장으로 되돌렸다.,5,4,++,++,18,63,검수능력,5,"문해력, 공감력, 검수능력, 비판적 사고",5,93,S,R3. 출처 확인 + 크로스체크,처음 쓴 문장과 AI가 다듬은 문장을 한 줄씩 비교해 자기 말에 맞는 쪽만 남겼다.,15,11,++,++,30,75,,,"문해력, 공감력, 해석능력, 검수능력, 자기검증",10,100,S
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",C1,C. 책 읽기를 건너뛰고 독후감을 만들어본다,책 읽기를 건너뛰었다 — 결과는 빠르게 나오지만 내가 책 앞에서 멈추고 생각한 시간이 빠질 수 있다.,"AI, 검색, 영상, 유명한 문장 같은 책 밖의 단서로 독후감을 만드는 길이다.",4,3,0,0,10,8,C1. AI에게 줄거리와 독후감 초안을 바로 부탁한다,AI가 만든 글에서 시작했다 — 문장은 깔끔하지만 내가 책을 읽고 만난 장면은 거의 없다.,"어렸을 때 본 어린왕자 애니메이션이 떠올랐다. 여우가 길들임을 말하는 장면이 그때도 인상 깊었는데, 지금 다시 생각하니 시간을 들인 관계가 특별해진다는 말로 들렸다. 책은 안 읽었으니 책 장면은 적지 않고 애니메이션에서 내가 통과한 부분만 자기 감상으로 다시 정리했다.",2,1,--,-,10,-10,자기성찰 / 인식·해석,R1. 그대로 제출,어렸을 때 본 애니메이션 기억으로 자기 감상을 다시 썼고 책 자리는 비웠다. 통과한 매체를 자기 자료로 가져왔다.,2,1,++,++,10,28,,,"공감력, 해석능력, 자기성찰",5,88,S,R2. 한 번 읽고 이상한 곳만 표시,한 번 읽으며 애니메이션 장면을 책 장면처럼 적은 한 줄을 발견하고 매체 출처를 명시했다.,4,4,++,++,18,36,,,"공감력, 해석능력, 자기성찰, 비판적 사고",7,93,S,R3. 출처 확인 + 크로스체크,"AI가 책 내용에서 벗어났거나 내가 책임질 수 없는 문장을 표시해 주고, 내가 실제로 책에서 확인한 감상으로 다시 채워 넣은 독후감이 된다.",14,11,++,++,30,48,해석능력,5,"공감력, 해석능력, 문해력, 자기성찰, 자기검증",9,100,S
